"Date","Pcp","Pet"
1981-01-01,143.023046691807,105.139995912664
1981-02-01,208.92910397676,89.3237017396644
1981-03-01,136.704156497822,97.7076578155512
1981-04-01,35.2693331741245,90.5749156326479
1981-05-01,3.98715607562823,90.2623187638853
1981-06-01,2.7084182081038,83.0016107322038
1981-07-01,0.970121177638124,88.0920810574437
1981-08-01,25.2514117081618,94.4517514418046
1981-09-01,30.0843792542123,103.542764840141
1981-10-01,87.5177902796463,112.771238710785
1981-11-01,107.827959217279,115.244045084655
1981-12-01,139.027899740136,107.630230528873
1982-01-01,127.303196606418,104.079461599207
1982-02-01,168.657866555282,89.3391650859042
1982-03-01,99.9885524468682,99.9529665244125
1982-04-01,63.3950237747984,93.0286642250457
1982-05-01,2.0204102781668,93.3250113067438
1982-06-01,3.04526827123997,84.4808084456396
1982-07-01,5.65129277582938,93.8047599848725
1982-08-01,16.1019465791085,101.607591973876
1982-09-01,37.9062034322383,108.006685716853
1982-10-01,101.92406491626,113.289470599394
1982-11-01,111.249632912268,110.687657299488
1982-12-01,80.3000404171249,114.537421434298
1983-01-01,118.652207210384,123.336151810711
1983-02-01,60.0133762394521,105.646074236453
1983-03-01,136.266967702203,108.078778496384
1983-04-01,63.46062385672,100.258062796035
1983-05-01,13.2870600512351,98.9600932054444
1983-06-01,9.68927983725545,87.220127091729
1983-07-01,1.27014031963562,95.1291167270756
1983-08-01,1.76135941286711,102.600281982405
1983-09-01,51.3834772833812,105.421677759884
1983-10-01,59.7652804381079,117.29296590399
1983-11-01,44.9636521900817,118.843244044233
1983-12-01,106.609839212604,106.61848970223
1984-01-01,133.020868681348,95.744112854454
1984-02-01,205.973203158775,86.8761589421354
1984-03-01,133.698626514607,95.0459027044119
1984-04-01,43.2629754640708,87.1643400817543
1984-05-01,28.5156286115767,92.4032510035956
1984-06-01,19.3262699294253,80.3857100146616
1984-07-01,2.25245769538257,86.8821538272534
1984-08-01,8.45250603081001,99.3706577090895
1984-09-01,18.2472285692629,108.030154397699
1984-10-01,89.3787978227278,113.57423250465
1984-11-01,114.550950842167,109.138769870689
1984-12-01,116.860576735442,110.223528671132
1985-01-01,78.9149277448885,102.718277325342
1985-02-01,128.924417745231,90.0092661064762
1985-03-01,130.387467786955,99.2791941134932
1985-04-01,76.3446871214927,90.2337260622413
1985-05-01,34.6808641303124,91.9440084767009
1985-06-01,14.2929953187038,82.7535239804769
1985-07-01,7.76760389069256,88.3521539819945
1985-08-01,4.04911387518961,102.441353027469
1985-09-01,65.1363834187357,106.70100487562
1985-10-01,26.1733923303076,119.771004350967
1985-11-01,55.4977704902211,113.429542003395
1985-12-01,121.964625248691,102.661993563072
1986-01-01,166.119340960611,102.874724258642
1986-02-01,156.489649152435,87.6358877953763
1986-03-01,162.976848393202,96.1914926984348
1986-04-01,83.472716576743,91.3439043923292
1986-05-01,25.4685568910545,92.8974892517373
1986-06-01,0.217058729984916,83.8299267444281
1986-07-01,11.9249854090682,87.4194495972638
1986-08-01,18.3998227768543,99.2507255831244
1986-09-01,33.3033352858008,108.532348503516
1986-10-01,31.0761335049134,118.945338047811
1986-11-01,52.6110041356557,119.187127970211
1986-12-01,115.614311110316,109.751260360134
1987-01-01,163.018075658872,104.065125133091
1987-02-01,117.318519425726,100.690519508103
1987-03-01,71.8713136099541,109.871419204959
1987-04-01,35.2139339368481,98.1907764890823
1987-05-01,18.6985992807407,94.5248173041194
1987-06-01,6.69756643704064,86.0093557437992
1987-07-01,12.703168113929,94.1044763758062
1987-08-01,10.4926457434562,105.947112485607
1987-09-01,27.315134573251,113.39139644659
1987-10-01,34.5711743355473,121.033372245941
1987-11-01,80.4755642961787,116.639988282959
1987-12-01,101.617099883264,115.238362177108
1988-01-01,151.63388918173,105.508406057778
1988-02-01,112.952786701876,98.1586128195267
1988-03-01,123.635626876647,99.1510050554874
1988-04-01,86.9774477815931,90.5169829224
1988-05-01,26.2826472188432,91.5957251894494
1988-06-01,0.642395838788426,84.9984343511359
1988-07-01,0.258118050592381,90.5972078085534
1988-08-01,2.64523304001943,105.892560510982
1988-09-01,28.0891540630378,108.478888706596
1988-10-01,60.4261765176291,119.239687480308
1988-11-01,50.9466450041385,115.055596789589
1988-12-01,124.577021951292,106.231318300158
1989-01-01,142.620021013355,101.781302769666
1989-02-01,139.099153585473,85.7302519759378
1989-03-01,179.13797475305,91.0728521825963
1989-04-01,56.5322055087628,89.2047977791919
1989-05-01,17.087274278149,89.5059417073298
1989-06-01,9.78992609942711,80.1145717205899
1989-07-01,5.10798135412714,88.2955223199691
1989-08-01,18.688006335088,99.0253604792288
1989-09-01,34.4805063588147,107.499294884321
1989-10-01,67.4768995993093,113.391511761914
1989-11-01,42.2733623515575,120.493157762838
1989-12-01,27.2168587405665,120.063968488484
1990-01-01,115.189415530358,106.741620715318
1990-02-01,53.9000178235855,102.38259426804
1990-03-01,76.537337081433,107.933936620427
1990-04-01,37.0233122944103,97.4728570046405
1990-05-01,26.1455415306431,91.7549168787086
1990-06-01,34.1759198994345,78.8240846533091
1990-07-01,5.81653860091145,88.0101153605283
1990-08-01,12.0380326736011,101.782201109003
1990-09-01,29.6224403748107,107.719895338516
1990-10-01,114.332492131198,110.949659136167
1990-11-01,111.017852646494,111.150715863065
1990-12-01,97.2267858675313,108.455746741512
1991-01-01,76.9989261801965,109.5057762269
1991-02-01,79.6088858285509,99.4266822461606
1991-03-01,120.552637530058,97.4769775527944
1991-04-01,50.7562368425326,95.0666375041744
1991-05-01,29.3207472200959,93.6941031970451
1991-06-01,8.34517063905145,86.1155925538561
1991-07-01,4.37473654914271,91.4104449065691
1991-08-01,0.449169815424407,103.767534469102
1991-09-01,33.3399871452849,108.765740297455
1991-10-01,76.396443820652,113.555657553071
1991-11-01,54.5662840260968,114.919839863014
1991-12-01,62.8177840824111,117.171556418186
1992-01-01,52.0795870066424,112.600797896107
1992-02-01,62.2969949028062,99.9332792442582
1992-03-01,85.4032353914667,108.083427154838
1992-04-01,32.8277909772968,99.813892612779
1992-05-01,5.04155113385568,98.5410379042141
1992-06-01,8.12041936715869,80.8764339539363
1992-07-01,7.13454801025812,88.2625429094718
1992-08-01,11.4604973674318,97.9539418385893
1992-09-01,16.1280597767647,109.180577674186
1992-10-01,62.0684062165831,114.750957067078
1992-11-01,32.5577559830681,117.422554830664
1992-12-01,43.1796272750568,118.199984319005
1993-01-01,112.172771576691,104.558643193893
1993-02-01,120.63752675246,94.0041031186158
1993-03-01,134.997537091114,98.128227177204
1993-04-01,81.3993583138494,89.3952458814836
1993-05-01,26.4794816381862,90.4760200820242
1993-06-01,3.83672369971163,86.2296991925773
1993-07-01,7.81186834976471,89.2561816892313
1993-08-01,12.3552764474751,98.7853419508445
1993-09-01,36.1413900099832,105.435254691507
1993-10-01,82.3052964554405,111.756921954586
1993-11-01,128.641982170815,108.212173279265
1993-12-01,153.655048740158,104.180895390066
1994-01-01,158.718636951508,101.849152262285
1994-02-01,140.103386280667,90.114982552605
1994-03-01,143.443126727564,98.515754960642
1994-04-01,79.1793474652076,91.0883089517046
1994-05-01,37.0847953260924,92.693696903295
1994-06-01,5.02998209258685,84.562680935392
1994-07-01,3.51931845757937,90.6904738971064
1994-08-01,6.83887309215099,103.583205230494
1994-09-01,33.3820310886788,110.057664140929
1994-10-01,44.6570609113989,121.094127786729
1994-11-01,67.9287601336407,116.550185518829
1994-12-01,107.1574440367,113.733529037629
1995-01-01,110.836977302548,113.343711218745
1995-02-01,98.2739920684931,99.8895102068703
1995-03-01,144.517082905028,99.544245420759
1995-04-01,54.90018709527,98.9527183335001
1995-05-01,19.6346788663384,96.1378453416933
1995-06-01,2.80203190738384,85.594116830871
1995-07-01,5.07076503238442,92.372146174497
1995-08-01,4.08050591527421,105.280770848719
1995-09-01,30.05920305926,108.603992516294
1995-10-01,60.4924708270155,119.328473069304
1995-11-01,79.1183198743218,115.518673951854
1995-12-01,102.791175160205,114.271101177281
1996-01-01,122.516595937802,102.373115899594
1996-02-01,126.879606455802,92.1020222916257
1996-03-01,116.837087478766,99.6460652294377
1996-04-01,60.7689133144851,91.3026638083893
1996-05-01,14.5457874365323,90.9968250246133
1996-06-01,2.13639257922375,83.9732746741828
1996-07-01,1.93279261777387,91.203432865077
1996-08-01,11.2605910350451,99.6648052381586
1996-09-01,28.6095089746679,111.457853126038
1996-10-01,50.8511170732401,120.128088356852
1996-11-01,53.3924829799783,118.533313980072
1996-12-01,91.7788832299386,112.253827005064
1997-01-01,108.134783436259,104.867275302301
1997-02-01,138.318455747888,93.0677149856247
1997-03-01,60.4416944543546,105.939393573342
1997-04-01,34.3837246053704,95.9241665271913
1997-05-01,13.7412454656929,93.8332164461172
1997-06-01,2.15724215440693,87.4984629136089
1997-07-01,1.98899744026967,95.6243132127263
1997-08-01,18.6968257957463,99.5173198832257
1997-09-01,42.7376731546392,110.295110354663
1997-10-01,51.7822309781924,121.726781773787
1997-11-01,95.9471846223753,115.433883944799
1997-12-01,128.476253654452,113.456619218206
1998-01-01,140.438537746847,110.975300517913
1998-02-01,133.307457945231,100.740643999729
1998-03-01,118.319942576459,105.754366363147
1998-04-01,46.908455437563,102.704524698248
1998-05-01,3.25231679543218,100.934188393584
1998-06-01,5.69642268108992,84.6604183363153
1998-07-01,0.111975521660381,94.4957402994648
1998-08-01,5.55756361854227,103.258569596815
1998-09-01,22.1985787495283,113.999140145084
1998-10-01,84.1148402852828,117.319319015361
1998-11-01,69.1011952582215,118.605562664254
1998-12-01,91.3953895909821,112.42958620538
1999-01-01,119.018133544197,105.587049405691
1999-02-01,173.736560049427,84.353098282198
1999-03-01,111.787983204514,92.3272098049073
1999-04-01,71.8466359259523,88.0890882719261
1999-05-01,26.2203034732308,88.9151358187805
1999-06-01,7.06238728989344,84.0543217029903
1999-07-01,7.77587209931649,88.6151920884708
1999-08-01,2.95245772423664,102.753416075185
1999-09-01,58.2350741631578,106.651461778788
1999-10-01,64.682111553105,110.358608164022
1999-11-01,72.1228793236441,120.187799963026
1999-12-01,112.715380031533,109.640748409635
2000-01-01,143.694152388262,98.4100616180386
2000-02-01,151.819873887439,85.9011233969089
2000-03-01,152.865502464816,92.6399168513646
2000-04-01,43.3356116343566,89.5815002574839
2000-05-01,27.0092203644351,91.4811698856198
2000-06-01,4.09919876505801,83.2677362930916
2000-07-01,8.67750306152923,88.5518747956553
2000-08-01,17.4329915002655,100.446905538165
2000-09-01,26.5343889483507,110.637134760594
2000-10-01,65.2386619688475,113.610009981053
2000-11-01,40.7277558337979,124.712146905775
2000-12-01,133.948920697973,114.074414707687
2001-01-01,172.625789059002,97.3698906963756
2001-02-01,112.362838842507,89.8284479020871
2001-03-01,171.955171732964,93.9462110277289
2001-04-01,37.8635993800368,92.9116641007358
2001-05-01,29.55776053426,90.2280605449049
2001-06-01,3.86138184062466,82.2073935592433
2001-07-01,14.3474075023843,89.4958065735739
2001-08-01,7.09444749313143,101.199433959659
2001-09-01,37.8161124319839,106.810168541687
2001-10-01,69.6062929812702,117.090932802963
2001-11-01,95.3774490779709,114.190966761238
2001-12-01,89.7787982441105,118.594831687652
2002-01-01,73.4792000841288,117.778111150573
2002-02-01,152.716283866262,91.6480692123688
2002-03-01,173.276787654817,98.5827302007625
2002-04-01,62.6677036733291,89.7754976545553
2002-05-01,21.5551274737251,90.1502303622376
2002-06-01,5.20504249175058,83.2519216376753
2002-07-01,26.0510703024617,85.1415522179637
2002-08-01,10.8214594692985,100.302112939736
2002-09-01,52.9571551784211,104.529349782035
2002-10-01,88.4978324015318,112.670525941869
2002-11-01,109.025799383999,110.249071031752
2002-12-01,110.164488703895,114.305500734028
2003-01-01,115.521301317941,111.793488293954
2003-02-01,126.297383226917,98.2953246266894
2003-03-01,162.743089751594,97.8041635601564
2003-04-01,64.942523190317,92.6366868472652
2003-05-01,14.9060122326491,90.0155139421887
2003-06-01,1.84875209921431,86.1153614452617
2003-07-01,2.88195877272658,91.3020579743354
2003-08-01,14.6177415795422,100.741966765753
2003-09-01,21.3988860623388,108.746444427436
2003-10-01,28.0730279351399,123.695355706352
2003-11-01,46.6562893484342,125.54241879494
2003-12-01,137.396537094906,108.918577761472
2004-01-01,53.811623952602,116.139235019562
2004-02-01,140.579336819218,94.474069311974
2004-03-01,92.4124850658873,104.364796841117
2004-04-01,31.951591608438,96.8193901822182
2004-05-01,11.9946522828937,95.8221155972944
2004-06-01,13.4267543609138,83.0257754458194
2004-07-01,10.7586559478772,87.1687304543667
2004-08-01,10.6593007428105,97.094887206354
2004-09-01,48.2593758072974,103.606018881445
2004-10-01,75.9667094335171,114.057065374285
2004-11-01,88.5985478530853,117.405283066569
2004-12-01,143.586692160272,109.882527402606
2005-01-01,82.7575941742067,114.958367272394
2005-02-01,85.6045319933054,99.0041814034968
2005-03-01,113.230977509355,101.299094814561
2005-04-01,34.042074579556,98.318050692935
2005-05-01,9.81720469515949,97.5632743431834
2005-06-01,0.65261706052924,88.6784373913252
2005-07-01,2.43086090392807,94.4986348751629
2005-08-01,5.29424219135894,106.933667600781
2005-09-01,21.182150135421,109.209306091871
2005-10-01,62.1173949007849,115.999937235216
2005-11-01,44.4777001485046,122.098162928565
2005-12-01,109.071586868184,108.271832182468
2006-01-01,136.548982283285,108.495540707559
2006-02-01,111.75483167356,95.4694308034618
2006-03-01,136.530993485722,97.7242190581165
2006-04-01,61.6059062071221,91.4152520995272
2006-05-01,4.19693174420148,94.8949314650976
2006-06-01,9.49609947627321,83.969386060706
2006-07-01,1.70100274026327,93.4043637929211
2006-08-01,12.3068747830166,101.818318416038
2006-09-01,34.3248082523087,111.022040040532
2006-10-01,66.6993338075878,119.00938345293
2006-11-01,84.0338808721778,111.519437050473
2006-12-01,117.374375880945,114.491872669471
2007-01-01,111.560395545952,114.485395155697
2007-02-01,78.9079010223973,100.841020277012
2007-03-01,165.60642140488,97.567605150586
2007-04-01,57.4948300851125,91.2372181712634
2007-05-01,15.0428124567119,92.4539155054513
2007-06-01,0.311128365793827,87.8126441790902
2007-07-01,4.09348355510973,89.6548546485736
2007-08-01,2.69146540605273,102.860654921601
2007-09-01,22.641746554788,104.544243623089
2007-10-01,73.3197595412563,117.718477906297
2007-11-01,63.0096133376376,119.33456041408
2007-12-01,90.4571005512385,114.996478646591
2008-01-01,146.421468019272,100.766776038358
2008-02-01,125.958508989345,92.8921071395021
2008-03-01,71.8448903727079,99.0168921853159
2008-04-01,32.7176698937352,94.9238482961681
2008-05-01,8.03045440984403,92.8133679071648
2008-06-01,7.78532170740587,85.7363819887819
2008-07-01,1.89292788039368,92.5379302688504
2008-08-01,8.42107369474183,104.668092866811
2008-09-01,20.6838093341932,113.368618588545
2008-10-01,76.5312889256065,115.00364715034
2008-11-01,48.9869975334576,119.296085422161
2008-12-01,92.9137357470143,114.02781480258
2009-01-01,123.764352001404,107.121838539998
2009-02-01,135.852524829418,90.5215502864667
2009-03-01,119.730850022491,98.1175101526398
2009-04-01,66.6083161245737,91.4156792679159
2009-05-01,14.5828027518756,92.1253802846132
2009-06-01,3.27193032944034,87.1151075538284
2009-07-01,8.71956725062533,91.6651628608984
2009-08-01,13.7946760878162,106.437127089735
2009-09-01,26.3367674523692,113.754080930443
2009-10-01,72.1706895010265,121.156339227324
2009-11-01,131.431082891816,114.014356309001
2009-12-01,145.667068446978,110.50079127091
2010-01-01,153.112205166884,111.132558462714
2010-02-01,109.254381890089,101.390775434901
2010-03-01,117.286009870804,106.617066215536
2010-04-01,48.7245513317827,99.2299322498066
2010-05-01,8.07912237267705,96.6863842168388
2010-06-01,3.62105824979807,87.734689945256
2010-07-01,1.06170943626036,97.0951360899652
2010-08-01,2.94912334059249,108.983276528058
2010-09-01,22.4734495441643,114.066780152857
2010-10-01,61.5674263476134,120.538774904084
2010-11-01,60.9652744372029,120.053887023764
2010-12-01,131.161053542251,106.314228435828
2011-01-01,174.574275281781,104.245068612744
2011-02-01,171.747311652622,89.7064569690389
2011-03-01,138.400223491259,96.5990452051785
2011-04-01,70.9163946704397,90.9359720435996
2011-05-01,15.4019308947871,93.1220894320448
2011-06-01,0.593580624170838,86.893152052625
2011-07-01,6.07335219803246,91.3220726815316
2011-08-01,5.74743113732913,104.926702938961
2011-09-01,42.0048116082229,108.572532511019
2011-10-01,49.6638265512681,117.941835881376
2011-11-01,85.6969268612909,119.048446126227
2011-12-01,147.668852692475,108.472073037759
2012-01-01,98.1776915122062,112.748927538163
2012-02-01,168.40993404817,92.0305756762047
2012-03-01,105.055930184421,100.424423440289
2012-04-01,90.4911031581162,89.1396474524642
2012-05-01,14.8414345087771,93.5711295590459
2012-06-01,9.00528447370471,85.6562622189665
2012-07-01,3.07866399674762,95.9564239720463
2012-08-01,2.28560060291097,107.212455578855
2012-09-01,60.1715027983754,112.056873344606
2012-10-01,61.1944611748602,118.901432176019
2012-11-01,83.2773496209221,116.769703928548
2012-12-01,139.643372516877,105.273891092293
2013-01-01,144.780915339952,114.531952306032
2013-02-01,143.594897707174,95.6140582859181
2013-03-01,123.719677151816,102.393820730243
2013-04-01,34.9354644020006,101.536417141438
2013-05-01,28.7784962443652,91.8665662975455
2013-06-01,8.66177132472369,82.0618226324193
2013-07-01,7.91418987716683,88.6490141825055
2013-08-01,25.3973629795718,102.280604373887
2013-09-01,20.7744710949948,113.175201535512
2013-10-01,87.6496951432623,115.052292384865
2013-11-01,63.8969303769159,119.242597472422
2013-12-01,114.167010608431,110.717344665829
2014-01-01,137.633241746396,110.445139100883
2014-02-01,110.245738363423,98.7861112687838
2014-03-01,161.077948140112,102.082169616515
2014-04-01,60.5341060387197,95.7945489598808
2014-05-01,30.8742257486029,92.4996563188294
2014-06-01,3.3398380828136,90.6936636481501
2014-07-01,10.2791352690972,92.776713267903
2014-08-01,8.93092145261283,102.493254654929
2014-09-01,59.0715024032188,106.089774821675
2014-10-01,52.323144727394,115.488706504315
2014-11-01,56.6516066214556,120.714274741348
2014-12-01,138.0003997264,114.20459767335
2015-01-01,165.236114035297,111.706550721266
2015-02-01,120.928455065808,97.4682514162354
2015-03-01,136.249539936363,100.369798094438
2015-04-01,76.7719352474321,89.5201005213733
2015-05-01,25.4891394793373,91.382793881438
2015-06-01,6.42447002908777,88.5736226751468
2015-07-01,4.90801348299077,96.8118212459876
2015-08-01,15.0268881689183,107.661379799712
2015-09-01,36.1429141438836,115.16566834046
2015-10-01,41.9356993049532,121.500191299042
2015-11-01,88.7913660235634,123.005431713423
2015-12-01,120.366526561691,121.196469432074
2016-01-01,66.8819289406315,128.41794606357
2016-02-01,160.551554065893,103.852306441844
2016-03-01,104.286863837838,113.818807590157
2016-04-01,66.256882528019,100.726545170484
2016-05-01,11.5865024204811,99.0557411537456
2016-06-01,4.2244490462636,88.5487804918925
2016-07-01,5.09254929949581,95.6904359411768
2016-08-01,6.03135657220259,106.328270051722
2016-09-01,34.645495851071,115.792495063701
2016-10-01,57.3680468255379,121.303556418901
2016-11-01,22.8236094414487,129.098990065028
2016-12-01,100.403346176019,115.988698788728
